team_name,event_map_id,event_date,player_a_id,player_a,n_retained,n_pre_obs,n_post_obs,mean_pre,mean_post,delta,t_stat,p_value,retained_teammate_ids
Wildcard,13271,2025-07-30 21:30:00+00:00,8507,stanislaw,4,30,40,-0.10515777789366694,0.03595554351306687,0.14111332140673383,3.3724232353119996,0.001246375416888988,"21665,20018,22135,8711"
500,4274,2024-10-28 14:30:00+00:00,11217,spellan,3,24,30,-0.11690966606371696,0.023541651943241818,0.1404513180069588,3.077838359799189,0.003606718877431637,"18697,17145,11343"
ECSTATIC,7559,2024-05-23 17:00:00+00:00,16753,n1xen,3,3,21,-0.1090277249191497,0.029300015830616952,0.13832774074976664,2.6836642727616464,0.04478150659713304,"20417,20033,10961"
Cloud9,5669,2024-08-29 15:30:00+00:00,15071,interz,4,22,39,-0.07305488069103659,0.053928230932934834,0.1269831116239714,2.749954297819769,0.00850767473406665,"11840,20447,16555,21439"
Nexus,12365,2025-08-26 17:00:00+00:00,20761,launx,4,37,40,-0.08008433871643951,0.03700324449821252,0.11708758321465203,2.837132317471893,0.00585121620325941,"19817,12945,1206,9626"
Imperial,11396,2025-09-27 18:45:00+00:00,18676,skullz,4,40,40,-0.02752672766520408,0.08932905992904652,0.11685578759425061,2.8336114063295774,0.005856346089741486,"22564,19869,10566,12822"
Mythic,16144,2025-01-16 02:00:00+00:00,20510,hyza,4,40,40,-0.041443197957231157,0.07483276880207157,0.11627596675930273,2.869491947315065,0.005349468607762966,"15007,20793,22022,8503"
AMKAL,13796,2025-06-10 17:00:00+00:00,21431,sstinix,3,30,30,-0.05789397775060612,0.055895717532966245,0.11378969528357236,2.993190160312182,0.004055417975723823,"22075,21692,22076"
Rebels,13701,2025-06-11 11:00:00+00:00,22473,qlocuu,4,40,40,-0.04368119191500123,0.06805317593115368,0.1117343678461549,2.866789174837839,0.005339837855796709,"21715,15940,3669,23295"
Alliance,5529,2024-08-26 11:30:00+00:00,22760,upe,4,40,40,-0.07209965230657256,0.03647896370526273,0.1085786160118353,3.1586412181511396,0.0023025336606601753,"7443,9811,22860,15501"
Nexus,12404,2025-08-29 09:35:00+00:00,22563,fnl,4,39,40,-0.07161986557337381,0.032319634273540045,0.10393949984691386,2.48010533403165,0.015327974338554934,"19817,12945,1206,9626"
Passion UA,15339,2025-03-25 18:30:00+00:00,23413,s-chilla,4,40,35,-0.061509641735709365,0.03989050425224856,0.10140014598795793,2.4873714523792345,0.015164286598645707,"17008,21452,23414,23415"
Insilio,3498,2024-12-27 15:00:00+00:00,22535,dwushka,3,30,30,-0.03520582007462127,0.06005416143977659,0.09525998151439787,2.3666177562174755,0.021312577016756373,"23048,20197,18510"
M80,13365,2025-07-18 17:45:00+00:00,18838,hext,4,40,40,-0.05017505074528909,0.04270924302316276,0.09288429376845185,2.313986193442291,0.0233514295402558,"20104,22921,15370,16599"
EYEBALLERS,3537,2025-01-04 18:00:00+00:00,22914,dex,4,40,40,-0.0500669206794637,0.04152196047291237,0.09158888115237607,2.2273206205395795,0.028813518714977553,"3849,22060,23397,16029"
Monte Gen,5796,2024-08-17 18:30:00+00:00,21816,gizmy,4,40,40,-0.026044511127122118,0.06206231689924465,0.08810682802636677,2.265327158536166,0.026393783448710018,"21217,20794,22563,17117"
Tricked,11772,2025-09-10 17:00:00+00:00,8891,nodios,4,34,40,-0.05051302939529932,0.03659711470195094,0.08711014409725026,2.2349501156802423,0.02853660315937258,"10264,21571,21379,21036"
M80,16424,2025-01-20 09:00:00+00:00,12781,k1to,4,40,40,-0.06807785849138981,0.01875837429136868,0.08683623278275848,2.232948322323436,0.02842029428043732,"20104,22921,15370,16599"
Galorys,7100,2024-05-27 14:30:00+00:00,23551,tomate,4,40,40,-0.050629666496617966,0.03601143193618313,0.0866410984328011,2.3455326450923373,0.021584949869907673,"18610,20083,21284,19991"
Getting Info,13269,2025-07-30 00:30:00+00:00,24048,slump,3,24,24,-0.059086365203288964,0.025672028639198225,0.08475839384248719,1.5628608229305803,0.12495468018164119,"17372,10892,19709"
9INE,15271,2025-03-12 12:30:00+00:00,2898,raalz,4,40,40,-0.0006110185535014301,0.08413218257715446,0.08474320113065589,2.2440182953389702,0.02792916558178643,"14932,20300,10981,21159"
ALTERNATE aTTaX,5276,2024-09-19 11:45:00+00:00,12290,perx,4,40,40,-0.039771901954603325,0.04352632914681262,0.08329823110141595,2.0683901000477314,0.041952740284642645,"21500,20122,21468,14061"
1win,14932,2025-05-05 12:25:00+00:00,20782,goody,4,28,40,-0.06469294081223124,0.018046875030903676,0.08273981584313492,2.0452997188451936,0.04571682755049462,"8528,23770,23771,20700"
ODDIK,13445,2025-07-12 19:00:00+00:00,18894,t9rnay,4,40,40,-0.026023236494676128,0.05471510221175822,0.08073833870643435,2.0641411673010297,0.04234879582621108,"14390,16314,17181,22182"
Monte,13798,2025-06-11 11:00:00+00:00,19738,djoko,3,30,30,-0.008168230898872215,0.07214191800578319,0.0803101489046554,1.6124948532428638,0.11232152183048053,"21816,21217,19926"
RUBY,13912,2025-06-08 10:00:00+00:00,24972,maquein,4,40,40,-0.03912156492053909,0.040983477848479624,0.08010504276901871,1.912400128685596,0.059546901989788646,"20956,22325,22326,22189"
GamerLegion,5946,2024-08-15 18:00:00+00:00,16486,ztr,4,40,40,-0.01608460082435239,0.06389268288773309,0.07997728371208548,2.0212617970231084,0.04696705622340021,"20994,20358,20926,20870"
CYBERSHOKE,13756,2025-06-20 08:00:00+00:00,18510,sugar,4,40,32,-0.040701652136025626,0.03761013201585143,0.07831178415187706,2.061320412980135,0.043394358436751684,"22803,17508,20948,22879"
BESTIA,6531,2024-07-17 18:10:00+00:00,20690,zock,4,40,40,-0.01801440397034648,0.0598048335069127,0.07781923747725918,2.2381746228710218,0.02845893820137725,"2161,20394,21155,22570"
CYBERSHOKE,8802,2025-12-18 10:00:00+00:00,15662,zorte,4,40,40,-0.0021310442614630638,0.07567870947498526,0.07780975373644831,2.0506944683656645,0.0437201784504646,"22803,17508,20430,21710"
Nouns,16220,2025-02-06 02:00:00+00:00,15176,cryptic,3,30,24,0.011817054427936376,0.08885351428808257,0.07703645986014619,1.234727385423576,0.22358726483698527,"7805,14494,22135"
Illuminar,6660,2024-06-06 15:15:00+00:00,22011,kadziu,4,40,40,-0.028619156047963622,0.04758233150614784,0.07620148755411146,2.00133824500563,0.04884006857470487,"11891,21763,20637,8327"
LP,10445,2025-10-07 21:00:00+00:00,22082,fokiu,4,40,40,-0.03368023571046218,0.042029709223299495,0.07570994493376168,1.8918335734405929,0.062351152979253775,"20521,21284,17132,23550"
RED Canids,15618,2025-03-10 00:35:00+00:00,19750,drop,4,36,29,-0.044914165306044036,0.030273233395667495,0.07518739870171154,1.8281562065742083,0.07302784051063935,"9216,21288,9219,8565"
Sangal,11758,2025-09-09 17:00:00+00:00,12004,clax,4,40,40,0.001413077245793054,0.07656391536682139,0.07515083812102834,1.7049613179091057,0.09248064237632961,"19673,19882,20709,22039"
Enterprise,7836,2024-05-01 18:00:00+00:00,22011,kadziu,4,40,40,0.022170053004571054,0.09720197751935947,0.0750319245147884,2.1345568337148233,0.03596664393879988,"20960,20018,20958,18070"
9z,15941,2025-02-19 19:40:00+00:00,15914,luken,3,30,30,-0.06392487011926261,0.009752105660078347,0.07367697577934096,1.5410428905125129,0.12874763091296426,"12092,22613,21239"
Sashi,12981,2025-07-29 17:05:00+00:00,21199,mistr,4,40,40,-0.05511382262643853,0.017862648939072853,0.07297647156551139,1.773018051260257,0.08018272817224348,"13843,23338,16723,20090"
GUN5,14711,2025-01-22 19:00:00+00:00,23360,easy,4,37,35,-0.03827303296056208,0.032399647280089566,0.07067268024065165,1.7866425828778707,0.07835576054797463,"22471,23047,18670,23783"
Fluxo,5721,2024-09-01 21:40:00+00:00,20385,kye,4,40,39,-0.005203111008576114,0.06546833351222736,0.07067144452080347,1.5344828001388011,0.1294057179204577,"12521,19692,18717,22366"
Getting Info,13223,2025-08-01 21:55:00+00:00,19710,dare,4,28,37,-0.03887893072466282,0.0313999721955113,0.07027890292017412,1.4495071786364577,0.15292489537145895,"24048,10892,19709,19711"
CYBERSHOKE,12055,2025-09-10 14:00:00+00:00,20948,lov1kus,4,40,40,-0.048970586824241914,0.021191122466955904,0.07016170929119782,2.002582087108007,0.04871211323314056,"22803,17508,21710,22879"
Sangal,6298,2024-08-05 09:30:00+00:00,19812,chill,4,40,40,0.02048927346534315,0.09034429315876548,0.06985501969342232,1.6367313882593602,0.10599020153906309,"19187,20245,19310,22047"
Lynn Vision,16484,2025-01-10 10:20:00+00:00,20254,starry,3,30,30,-0.023150104157703976,0.04669000081478117,0.06984010497248515,1.594624045268455,0.11651001384401592,"18744,22922,16551"
Sangal,11757,2025-09-09 17:00:00+00:00,20430,alpha,4,40,40,0.0029206795580195275,0.07225190555310909,0.06933122599508956,1.5370310976206822,0.1285214985837545,"19673,19882,20709,22039"
Passion UA,15192,2025-04-27 11:30:00+00:00,19733,demqq,3,30,30,-0.010666238167211805,0.05855944319948832,0.06922568136670013,1.4655685773314406,0.14816850176082952,"17008,21452,23414"
NRG,13360,2025-07-18 17:45:00+00:00,17918,nosrac,3,30,30,-0.0006870088787883754,0.06843421030748237,0.06912121918627075,1.5608564456251048,0.12411499936601765,"16717,20333,7687"
Nexus,6578,2024-07-16 18:05:00+00:00,20889,7kick,4,40,35,-0.029570696971077743,0.03945845724805013,0.06902915421912788,1.8542376869944708,0.0680869524503328,"9626,17116,15573,1206"
Monte,15417,2025-03-05 09:00:00+00:00,16885,woro2k,4,40,40,-0.023436576983816775,0.0450335954921576,0.06847017247597438,1.673254623118809,0.09838337078858533,"21816,21217,20794,19733"
B8,14705,2025-01-22 19:00:00+00:00,22842,kensizor,4,40,40,-0.070021103032494,-0.0022208110870954112,0.06780029194539858,1.6060397851048978,0.11236955234792964,"19592,23643,21708,20112"
Aurora,3747,2024-12-09 18:30:00+00:00,22884,gr1ks,3,30,30,-0.03943704884907888,0.02814128912383288,0.06757833797291177,1.7991116581582387,0.07728719915585862,"19882,12004,19236"
PARIVISION,13538,2025-07-11 14:00:00+00:00,22076,aw,4,40,40,-0.06994363033405777,-0.0026325336234846084,0.06731109671057317,1.9994257648117206,0.049052048540630534,"13776,22929,19235,22471"
Nexus,12299,2025-08-13 17:00:00+00:00,1206,btn,4,40,40,-0.06192409648766164,0.0043686431733689565,0.0662927396610306,1.7377508162706021,0.08622096601163576,"19817,12945,20761,9626"
GUN5,13792,2025-06-10 11:00:00+00:00,23302,bluewh1te,4,40,40,0.0012409249660848963,0.0670954377445591,0.0658545127784742,1.6097608768890628,0.11160167788521339,"13240,23047,18670,23783"
PARIVISION,14723,2025-01-23 19:00:00+00:00,20430,alpha,4,32,40,-0.009783365368150767,0.056032402483634114,0.06581576785178488,1.7603969521868117,0.08277094138041541,"13776,22929,19235,13239"
Sangal,6308,2024-08-06 13:30:00+00:00,22361,jottaaa,4,40,40,0.03059595614029147,0.09635867819963076,0.06576272205933929,1.5197957036168743,0.13277638585356497,"19187,20245,19310,22047"
Rebels,16244,2025-01-21 09:00:00+00:00,20283,tomiko,4,31,40,-0.0519292955569252,0.013776904277119426,0.06570619983404463,1.5801874016674184,0.11894978188110342,"21715,15940,3669,23295"
OG,16671,2025-08-01 13:00:00+00:00,20878,adamb,3,30,30,-0.01749104954888127,0.04768418342864799,0.06517523297752925,1.4216562853977641,0.16055092455531364,"19064,13602,21983"
R2,10720,2025-10-06 19:30:00+00:00,10508,nbl,4,40,40,-0.01686329055679294,0.04825641398769246,0.0651197045444854,1.5468584434069854,0.1259525390689,"20531,10506,10499,24558"
OG,2923,2024-10-21 12:30:00+00:00,21165,m1key,4,40,40,-0.052004209805932476,0.012639875727111654,0.06464408553304413,1.5395870054197895,0.12798289952243241,"21113,19044,20941,21983"
Case,6318,2024-07-15 23:00:00+00:00,21099,bsd,4,40,40,-0.007068073530879712,0.057564749425753535,0.06463282295663325,1.80270982466598,0.07529950892795856,"16954,18875,22181,22126"
Dusty Roots,11879,2025-09-08 21:00:00+00:00,24557,toto,4,40,40,0.0013453781061540811,0.06499471590595765,0.06364933779980357,1.7474861727051936,0.08452576685125335,"18554,25106,24749,23150"
The MongolZ,55,2025-11-03 07:00:00+00:00,21398,controlez,4,40,40,-0.04488736711981594,0.018323387199838014,0.06321075431965395,1.8543650001973897,0.06758651905358427,"21001,20194,20275,21809"
Fluxo,15601,2025-03-08 15:30:00+00:00,21286,mlhzin,4,40,39,-0.053212469516330296,0.008802081158440698,0.06201455067477099,1.7284977527202705,0.08790716855478381,"20385,18714,20939,12521"
9 Pandas,3579,2025-01-10 13:40:00+00:00,12027,krad,3,30,30,0.0037843319308832005,0.06570138344542421,0.061917051514541015,1.4389245070885262,0.15583908713015449,"17011,20709,20357"
M80,1671,2024-07-17 14:55:00+00:00,22921,lake,4,40,40,-0.033485150339710834,0.028231064179095006,0.06171621451880584,1.6434825182878599,0.10454729143355015,"20104,17378,15370,16599"
Betclic,3734,2024-12-21 14:00:00+00:00,22383,jcobbb,3,12,30,-0.06961542437224523,-0.007918706182802188,0.06169671818944304,1.092528138378019,0.2865151103908262,"18979,23765,18070"
SINNERS,3576,2025-01-10 10:00:00+00:00,23763,pepo,3,30,30,-0.06752820368210405,-0.006165536086611712,0.06136266759549234,1.5708479747044846,0.1220588770008498,"12810,20229,11199"
ARCRED,12988,2025-07-30 11:00:00+00:00,25111,redzed,4,40,40,-0.02863783158848644,0.03216315805938569,0.06080098964787213,1.5363980912083204,0.1284924721843313,"18671,20207,18447,19703"
RED Canids,12217,2025-09-13 22:40:00+00:00,20026,chayjesus,4,38,40,-0.02026764313063751,0.04052238158500044,0.06079002471563795,1.49311038126465,0.13968918872295977,"21288,20939,20085,19750"
G2,533,2025-05-10 07:45:00+00:00,16848,hades,3,30,30,-0.03802540028388893,0.0227280793530234,0.06075347963691233,1.1807152103822685,0.24260502019501928,"11617,2553,20447"
ex-W7M,16669,2025-08-01 23:00:00+00:00,21099,bsd,3,30,30,-0.06283592013567404,-0.002720254714046342,0.060115665421627704,1.0495722191470742,0.29828123889233094,"17585,11739,17861"
Oramond,10000,2025-10-28 15:55:00+00:00,24179,spavaqu,4,40,40,-0.05278796341669131,0.0071156175834081,0.059903581000099404,1.6576726794429788,0.101914377745522,"20945,22129,20686,20071"
ECLOT,11285,2025-09-19 14:30:00+00:00,9911,kreaz,4,40,40,-0.048158065026433106,0.011410209047923503,0.05956827407435661,1.4958671462245512,0.1387454808166885,"19594,19069,22101,19815"
Galorys,5716,2024-09-01 14:30:00+00:00,11213,delboni,3,30,16,-0.024566039088852232,0.034980606256414165,0.059546645345266394,0.9301574500264794,0.3595383209028778,"18610,20083,23551"
Nexus,12705,2025-08-14 08:00:00+00:00,19698,adams,4,40,40,-0.04353365182583862,0.015655237826905186,0.059188889652743805,1.580587823435362,0.11802460055487467,"19817,12945,20761,9626"
ARCRED,14935,2025-05-05 15:25:00+00:00,20207,raijin,4,40,40,-0.0272460973191846,0.03181610615627821,0.05906220347546281,1.905788309979192,0.06038269051162424,"19703,21363,18447,18671"
Party Astronauts,3920,2024-12-07 00:20:00+00:00,18761,viz,4,40,40,0.003956521972567925,0.06270061526763004,0.05874409329506212,1.2708169460205068,0.2075728842851496,"13250,14619,17372,22967"
Permitta,7386,2024-05-22 15:00:00+00:00,20283,tomiko,4,40,39,-0.032909751307116,0.025643409602615137,0.05855316090973114,1.7196871125799238,0.08956247590516724,"20284,8324,20309,21142"
Sashi,16425,2025-01-20 10:30:00+00:00,20090,zyphon,4,36,40,-0.04929213871555388,0.008805940950753965,0.058098079666307846,1.5963150377919304,0.11476033219293959,"13843,16705,16731,16723"
500,11336,2025-09-24 17:30:00+00:00,9766,hampus,4,40,40,-0.004836852849413228,0.05295367716602106,0.05779053001543429,1.6244299669685185,0.10860811277479031,"15369,11219,17145,20358"
Marsborne,13362,2025-07-18 17:45:00+00:00,18761,viz,4,40,40,-0.030917049676665177,0.026329218519588166,0.05724626819625334,1.5035749572222965,0.13675717921432318,"12937,19705,22069,13230"
Monte,15108,2025-04-12 11:30:00+00:00,9656,hadji,3,30,30,-0.057267584725905527,-0.00012882461471130276,0.057138760111194224,1.381706034939012,0.17279040246584035,"21816,21217,20794"
Oramond,10090,2025-11-08 15:40:00+00:00,20945,frontsiderr,4,36,39,-0.019563896685758704,0.037493330540262194,0.0570572272260209,1.3470493899427023,0.1825201458310794,"22129,24179,20686,20071"
Insilio,3726,2024-12-19 18:00:00+00:00,23541,tasman,3,30,30,-0.018560138483022664,0.0384926487292908,0.057052787212313466,1.323758900585804,0.19111612154414268,"23048,20197,18510"
ARCRED,12077,2025-09-13 11:00:00+00:00,25111,redzed,4,40,40,-0.030596838905669322,0.026285953945328743,0.056882792850998065,1.3036986537356954,0.19618281696102224,"19703,18671,18447,20207"
FaZe,2451,2025-10-14 07:45:00+00:00,22383,jcobbb,4,37,40,-0.006918100634903277,0.049772074661911817,0.056690175296815096,1.466272689186425,0.14786972440208393,"9960,10394,18053,429"
Party Astronauts,5200,2024-09-30 01:15:00+00:00,22135,peeping,3,30,30,-0.04283330893371097,0.013771374522338656,0.056604683456049625,1.1299218636958446,0.263248443127732,"13250,14619,17372"
fnatic,15344,2025-03-26 17:00:00+00:00,23046,jambo,4,40,40,-0.054294785357724806,0.002183815942126177,0.05647860129985098,1.4931143523566224,0.1398031782642166,"7528,17803,15165,21062"
Permitta,5295,2024-09-21 13:30:00+00:00,20018,fr3nd,4,40,40,-0.020384379713072845,0.035919656395034236,0.05630403610810708,1.502900451323949,0.1369028656007096,"20283,20284,20309,21142"
Venom,8813,2025-12-18 13:00:00+00:00,16080,dycha,4,40,40,-0.05334336114200071,0.00257504020209469,0.0559184013440954,1.5160550971110456,0.13370438990541458,"22473,21715,15940,3669"
Rebels,16243,2025-01-21 09:00:00+00:00,15940,sobol,3,30,30,-0.057391833570301316,-0.0014759507517640399,0.05591588281853728,1.2399120889343103,0.22001050159154678,"21715,3669,23295"
EYEBALLERS,14029,2025-06-13 18:30:00+00:00,21012,ro1f,4,40,38,-0.003736715930990579,0.05183857126306097,0.05557528719405155,1.3041947082462142,0.19611756108661912,"3849,22914,23397,16029"
UNO MILLE,15881,2025-02-11 00:30:00+00:00,17132,leomonster,3,30,30,-0.036038744670593606,0.019425960034185664,0.055464704704779266,1.4138283530362932,0.1627686949547025,"2544,16769,14010"
Betclic,13369,2025-07-18 23:15:00+00:00,16080,dycha,4,40,40,-0.018786838778598096,0.0362574650353617,0.0550443038139598,1.4096595179349367,0.16265050768505396,"18070,18979,23766,22383"
ALTERNATE aTTaX,5838,2024-08-26 09:30:00+00:00,20122,freeze,4,40,40,0.032151731070607883,0.08702045685503654,0.054868725784428654,1.434555142345125,0.1554164910176994,"12290,21468,21500,14061"
9INE,9133,2025-12-06 09:00:00+00:00,16726,phzy,3,30,30,-0.04951555161695806,0.0041686067967844935,0.05368415841374255,1.0452568719310207,0.30070679929292254,"2898,20300,22702"
9INE,12981,2025-07-29 17:05:00+00:00,16726,phzy,4,33,40,-0.042402608984665795,0.010675658864587994,0.05307826784925379,1.1787874630550212,0.24263726485952664,"2898,20300,22702,14932"
GUN5,14742,2025-01-24 19:00:00+00:00,13240,lack1,4,32,35,-0.014615078717631064,0.03834384639512387,0.052958925112754934,1.2631234562752283,0.21106710309535584,"23360,22471,18670,23047"
Insilio,4284,2024-11-01 13:45:00+00:00,23048,kelien,4,40,40,-0.030154872829668854,0.022774612983392388,0.05292948581306124,1.4371613612478948,0.15471741889142465,"20201,21630,20197,18510"
M80,16078,2025-02-13 18:40:00+00:00,17378,reck,4,40,40,-0.045597106722784,0.007206588399538036,0.05280369512232203,1.2615716032020177,0.2108650136877852,"20104,22921,15370,16599"
UnderDogs,12208,2025-09-12 18:00:00+00:00,24328,lukita,4,40,39,-0.013351489372751112,0.03942819424903857,0.05277968362178968,1.3123884959937242,0.19348797450158106,"21888,25034,24930,24298"
Yawara,6313,2024-07-15 14:00:00+00:00,24284,revoltz,4,40,38,-0.04234219508228634,0.01031763065254896,0.0526598257348353,1.5067634093521356,0.13616975501188555,"22569,22956,22957,22364"
Into the Breach,5502,2024-09-11 10:00:00+00:00,15369,redstar,4,40,40,-0.02665045677964741,0.02580086919500314,0.05245132597465055,1.2443830173211063,0.2170886756318344,"18120,17147,15117,11271"
The Huns,15062,2025-04-29 12:00:00+00:00,20703,xerolte,4,34,40,-0.014709312698949003,0.03652736382113853,0.05123667652008754,1.2135999594898412,0.2297940991930185,"15072,23402,19536,19957"
Yawara,15872,2025-02-10 00:30:00+00:00,24772,nardes,4,40,40,-0.051537079218595114,-0.0006222144674111196,0.050914864751183994,1.3334875478555455,0.18628196705348357,"24284,24556,22957,22364"
SINNERS,7495,2024-05-14 17:00:00+00:00,22280,majky,4,40,36,-0.02750825598910215,0.023338895600330548,0.0508471515894327,1.1796566068275842,0.2419501293085624,"13568,12810,798,11199"
Monte,15714,2025-03-06 14:30:00+00:00,16848,hades,4,40,40,-0.0054875539969353815,0.044751970927784414,0.050239524924719794,1.2690254546313438,0.20853749175185834,"21816,21217,20794,19733"
FAVBET,10656,2025-10-13 11:00:00+00:00,2131,bondik,4,40,40,-0.01382120032304201,0.03624766036398628,0.05006886068702829,1.2358698754369277,0.2202380566293783,"18240,19614,20228,20110"
Imperial,16405,2025-01-31 00:50:00+00:00,20026,chayjesus,4,40,40,-0.013552369861511943,0.0365027237134069,0.050055093574918844,1.2642888328106023,0.21012392524968784,"22564,19869,12822,20183"
FAVBET,11058,2025-09-11 11:00:00+00:00,19614,s4ltovsk1yy,4,40,40,-0.026504743601522295,0.02344724357551751,0.0499519871770398,1.5864894303810209,0.11669436170665966,"18240,2131,20228,20110"
Tropa do KinGui,10439,2025-10-07 21:00:00+00:00,2544,remix,4,40,36,-0.045669154087816397,0.0035066436023074004,0.0491757976901238,1.2802513571857967,0.20449508057873128,"23587,24716,24294,19975"
Alliance,10340,2025-10-08 17:00:00+00:00,23397,poiii,4,39,40,-0.03845865640203091,0.010295937923535722,0.04875459432556663,1.3655151641079222,0.17629754633426564,"22760,7443,22860,16487"
ENCE,16320,2025-02-01 09:00:00+00:00,21233,myltsi,4,40,39,-0.047872275877757116,0.00030493126711102604,0.048177207144868145,1.2300264680250954,0.22262549270661525,"21972,7412,12731,21815"
Metizport,13541,2025-07-11 17:00:00+00:00,24083,mail09,3,30,30,-0.03783915458574634,0.009988632990190567,0.047827787575936906,1.0232819899680679,0.3104366253021998,"17937,14218,21164"
MIBR,11902,2025-09-11 21:00:00+00:00,21700,brn,4,40,39,-0.015198128217954184,0.0325110105353611,0.04770913875331528,0.9740989845869178,0.333057698026511,"11154,20987,21037,22366"
TSM,5510,2024-09-12 14:05:00+00:00,22695,sirah,4,40,32,-0.022873917780874584,0.024150764105627272,0.04702468188650186,1.0800639428438192,0.28451752011880005,"10264,16705,20090,10330"
CPH Wolves,16693,2025-06-12 08:00:00+00:00,16753,n1xen,3,30,30,0.01364010235698183,0.06064181796494044,0.047001715607958613,1.0157652238017472,0.3144522651026078,"22048,24332,20637"
Sharks,7258,2024-06-04 22:30:00+00:00,21170,koala,3,30,30,-0.012800600074347733,0.034179361069947546,0.04697996114429528,0.8579670108582783,0.3946718885078443,"21921,20558,22911"
CYBERSHOKE,11356,2025-09-28 08:30:00+00:00,20430,alpha,4,40,40,-0.006122450612470645,0.04068934460051007,0.04681179521298071,1.1686884166210654,0.2460936136553337,"22803,17508,21710,22879"
Monte,3333,2024-04-19 19:00:00+00:00,21217,ryu,4,36,40,-0.06104245036422776,-0.014445809253223895,0.04659664111100386,1.158792175996354,0.25026691718254446,"21816,16885,20282,19733"
Alliance,11149,2025-10-07 08:30:00+00:00,7443,twist,3,30,30,-0.038528790823631705,0.007676471654335131,0.04620526247796684,1.0943072204743816,0.27844559089811344,"22760,22860,16487"
JiJieHao,10332,2025-10-08 17:00:00+00:00,23386,kumao,4,40,40,-0.02089112963257115,0.02521029152461312,0.04610142115718427,1.2653475741828237,0.20951453169293455,"10449,17675,22419,18163"
Nexus,12282,2025-08-12 17:00:00+00:00,1206,btn,4,40,40,-0.05828973967671702,-0.012322450958018382,0.04596728871869864,1.1960035817341943,0.2354818986816212,"19817,12945,20761,9626"
Vitality,1131,2025-01-24 15:00:00+00:00,11816,ropz,4,37,40,-0.01266158130252416,0.033119385814929216,0.04578096711745337,1.1887813300314287,0.2383534174084797,"11893,16693,18462,7322"
KOI,3790,2024-12-04 12:00:00+00:00,18749,sausol,4,40,40,-0.05604865877447278,-0.010396956392665465,0.04565170238180731,1.2092091412705674,0.23023512028860435,"19698,19509,11205,9254"
LP,10732,2025-10-08 13:00:00+00:00,14010,zmb,4,40,40,-0.017880371360411696,0.027492717563369067,0.045373088923780766,1.0726389106642291,0.2868060059570754,"20521,21284,17132,23550"
BetBoom,13059,2025-08-07 14:00:00+00:00,20357,d1ledez,4,40,40,-0.031093234043298595,0.014249600632346671,0.04534283467564527,1.1481286537693243,0.2544576872973804,"11840,18506,21667,21348"
Aurora Young Blud,3804,2024-12-05 15:00:00+00:00,23292,pump,4,40,40,-0.03175932230236594,0.013208303489366238,0.04496762579173218,1.4107832247476932,0.16261156943663402,"22880,23193,22803,23302"
Nexus,5793,2024-08-17 15:30:00+00:00,15573,ciocardau,4,35,38,-0.0015890774860967238,0.04321063106540912,0.04479970855150585,1.1183780914010046,0.26723745752173583,"20889,9626,17116,1206"
1win,6202,2024-07-24 15:30:00+00:00,8528,hobbit,4,40,40,-0.04085899639663139,0.0038696840656100907,0.04472868046224148,1.157050734159091,0.25084463063942675,"20700,11940,11942,19703"
Patins da Ferrari,3665,2024-12-21 17:00:00+00:00,18875,ricioli,4,34,22,-0.021352604232918952,0.023255754111360185,0.044608358344279134,0.9699907857066982,0.3377148940607169,"21290,22559,22421,19831"
Betera,14807,2025-02-24 17:00:00+00:00,20402,synyx,3,21,30,-0.013752274701447652,0.030403338733377323,0.04415561343482498,1.0059185828917814,0.3203329986223252,"19874,24173,19231"
ECLOT,14995,2025-04-30 17:00:00+00:00,19594,nbqq,4,40,36,-0.033583594627394735,0.010566775826979988,0.04415037045437473,1.2535328752563097,0.21416726813636916,"19069,14388,21165,19815"
RED Canids,14088,2025-05-13 20:10:00+00:00,16835,ponter,3,28,30,0.0002753338758959477,0.0442194745122375,0.04394414063634155,0.8671612574830128,0.3901066393503033,"9216,21288,19750"
TSM,4879,2024-09-30 11:20:00+00:00,9031,valde,4,32,40,-0.03484730198681499,0.009065386743458517,0.04391268873027351,1.019535111674041,0.3114715619561884,"10264,20090,10330,22695"
Permitta,5533,2024-08-26 18:35:00+00:00,20018,fr3nd,4,40,40,-0.03495903879397171,0.008862305881148438,0.04382134467512015,1.2949417761493234,0.1991616193788127,"20283,20284,20309,21142"
Dusty Roots,13597,2025-06-14 19:35:00+00:00,25106,next,4,31,40,0.018870782054400615,0.06201850018198576,0.04314771812758514,0.8923688362524932,0.3758062399032095,"18554,21221,23150,24749"
G2,1126,2025-01-23 18:00:00+00:00,20447,heavygod,4,40,40,-0.06198010512243438,-0.0190634450158868,0.042916660106547586,1.253659063603576,0.21374256343530657,"11617,3972,2553,19230"
Betclic,11148,2025-10-07 08:30:00+00:00,16848,hades,4,38,40,-0.013743940225965052,0.02905482718940523,0.04279876741537028,1.1562909983870004,0.25125879340430046,"16080,18979,25461,18070"
Tricked,11744,2025-09-08 17:00:00+00:00,10264,niko,4,40,36,-0.024842670417146818,0.017911906897939152,0.04275457731508597,1.2225328467970757,0.22574945507080088,"21571,21379,21036,8891"
Betera,14697,2025-01-21 19:00:00+00:00,24173,tenzy,4,26,30,0.004809408543226406,0.047410004421177605,0.0426005958779512,0.9200918375237591,0.36163528310519527,"19874,16415,20422,19231"
